spine,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,P0,P1,P2,P3,Xbar,Ybar,State
0,0.593732178,0.512810469,-1.376823783,0.997773647,0.627498031,0.449927688,-1.284077287,0.996755123,0.646538198,0.450643063,-1.284693122,0.996486247,0.664599299,0.452992827,-1.284882426,0.996378899,0.561462283,0.45048508,-1.30287528,0.997132719,0.538046539,0.453224033,-1.302955747,0.997355461,0.518012702,0.455201238,-1.303762794,0.997825623,0.692472637,0.492940366,-0.752646744,0.995155454,0.495439827,0.487708479,-0.829712749,0.997842669,0.634882033,0.591118872,-1.179118395,0.998059273,0.552756488,0.588586628,-1.202730179,0.9987216,0.831151307,0.881370485,-0.367381811,0.942200422,0.349373639,0.877587736,-0.491567761,0.967109442,0.918323219,1.280762792,-0.23213172,0.084029801,0.262194574,1.287794232,-0.334097326,0.150500342,0.91009295,1.567579865,-0.643552899,0.015092098,0.27107054,1.527103424,-0.812067628,0.028198319,0.924136281,1.664238095,-0.751611114,0.024253326,0.268319398,1.619532943,-0.963070571,0.040306553,0.897378266,1.639030099,-0.851476312,0.035308313,0.289388031,1.586494923,-1.064960241,0.062876604,0.879416466,1.598528624,-0.703800738,0.032875169,0.298550248,1.549560189,-0.873479486,0.058029976,0.720611215,1.683650732,-0.028700262,0.0016033,0.420912504,1.66732955,0.033033699,0.001363614,0.691934288,2.320319653,-0.159887344,0.006846327,0.414596498,2.274691582,-0.287550479,0.002880577,0.706259131,2.909502268,0.431462049,0.000388542,0.435071886,2.870414734,0.121000305,0.00020614,0.71053189,3.007733583,0.44472295,0.000172108,0.434100926,2.964619398,0.132720605,0.00024804,0.673384368,3.075585842,-0.258752644,0.000590086,0.483219534,3.043139458,-0.614043236,0.001230722,174,251,19,47,105,-359,3
0,0.595453143,0.510647535,-1.336813092,0.99771601,0.62861526,0.448264897,-1.245341897,0.996617258,0.646905065,0.449581146,-1.245994568,0.996432602,0.665255427,0.45210579,-1.246153593,0.996264637,0.562571943,0.448175639,-1.260843515,0.996982515,0.539358497,0.450276941,-1.260878801,0.997256875,0.518473685,0.452417314,-1.261700153,0.997689128,0.693167806,0.492799371,-0.727767229,0.995125115,0.495984852,0.485554606,-0.787155271,0.997683585,0.635098934,0.590695798,-1.14243567,0.997948885,0.552996814,0.586775064,-1.161284804,0.99865967,0.833116353,0.882204235,-0.357488185,0.94440484,0.350326836,0.875579894,-0.475114882,0.965997159,0.920327961,1.283848166,-0.237928778,0.089930609,0.259992868,1.291785002,-0.365077198,0.135654479,0.906989217,1.578282714,-0.66138202,0.01415558,0.269005805,1.547818542,-0.894257247,0.023264306,0.92062521,1.680130124,-0.771858156,0.022303957,0.264743686,1.64722681,-1.055470586,0.033714719,0.89036274,1.658113599,-0.871463001,0.032819171,0.28775233,1.617763638,-1.153977156,0.053260814,0.872552514,1.614724755,-0.722327173,0.030631449,0.297473013,1.578102469,-0.955305398,0.049436446,0.722884536,1.682626009,-0.030001441,0.001532074,0.421902657,1.667415023,0.034481231,0.001292766,0.694928646,2.32508707,-0.153117672,0.006681531,0.416600883,2.281810522,-0.298471987,0.002719126,0.709971845,2.912832022,0.430273473,0.000357455,0.436248124,2.872944832,0.114701055,0.000193291,0.714284718,3.013357639,0.443006694,0.000156971,0.434140444,2.968860626,0.126702219,0.00022821,0.676676512,3.079171896,-0.261017114,0.000572501,0.484912246,3.04346633,-0.62284708,0.001127004,172,254,20,48,110,-358,3
1,0.693126202,0.537883401,-1.183540225,0.998816252,0.727951467,0.485074341,-1.077661395,0.997812033,0.746201575,0.491493672,-1.078161478,0.997802496,0.762307107,0.496187001,-1.078337431,0.997073889,0.671144843,0.46042642,-1.115833044,0.998267531,0.649984002,0.45172888,-1.115302444,0.998639584,0.627600551,0.446026355,-1.115957737,0.998680353,0.767174244,0.531374574,-0.557343781,0.995992303,0.570568979,0.46969071,-0.726560354,0.999017298,0.706696332,0.620711923,-0.997413278,0.998617291,0.637103379,0.601238966,-1.047800303,0.999384224,0.823504448,0.910509348,-0.241593868,0.947909296,0.339679986,0.846574545,-0.497309625,0.983415365,0.885902226,1.338858724,-0.05532787,0.03245068,0.226704404,1.302311182,-0.40613991,0.108925939,0.871962667,1.606830835,-0.358843476,0.009821483,0.252625167,1.610553265,-0.886036098,0.031030945,0.886646926,1.709535837,-0.447553962,0.017761046,0.23533158,1.722908258,-1.035625815,0.046354003,0.856919467,1.689553857,-0.557599306,0.02723252,0.282967538,1.709933758,-1.133061647,0.075454906,0.838789165,1.64672792,-0.426251799,0.024949677,0.297879308,1.663772702,-0.942902744,0.067569889,0.6895293,1.714319229,-0.007258605,0.000375605,0.374754578,1.679002762,0.01229568,0.000316098,0.64371264,2.382133722,-0.148110837,0.001825017,0.369685292,2.343774319,-0.184044063,0.000627896,0.62296021,2.984442234,0.469579935,0.000117738,0.353122085,2.934361935,0.271532208,3.01E-05,0.616509199,3.088999033,0.484214067,5.77E-05,0.336496532,3.03550005,0.28985104,4.82E-05,0.586700499,3.164413691,-0.234368965,0.000192772,0.40522939,3.107882977,-0.469619989,0.000269549,163,239,18,54,112,-330,3
1,0.699694037,0.539975226,-1.195909262,0.999421239,0.734992027,0.488882035,-1.089372635,0.998840153,0.752696395,0.495430827,-1.08987546,0.998890817,0.76865375,0.500936866,-1.090020418,0.998352647,0.678280473,0.462824374,-1.127687216,0.999109983,0.656866193,0.453854352,-1.127087235,0.999365687,0.63496536,0.446828365,-1.127726912,0.999341071,0.772289872,0.537293255,-0.563538313,0.997648001,0.577154875,0.468261272,-0.734310508,0.999533355,0.71333158,0.624393702,-1.006662846,0.999223232,0.644138694,0.602486372,-1.056886792,0.999692738,0.82138443,0.921956658,-0.243683934,0.96440649,0.335119456,0.854127049,-0.509393573,0.992521822,0.888658881,1.360568523,-0.073583126,0.028711306,0.213102818,1.32482326,-0.412818611,0.155641824,0.873013139,1.613171458,-0.398627341,0.010371391,0.250049293,1.627518058,-0.89178437,0.041395579,0.889716148,1.718045592,-0.501542926,0.016347449,0.236560941,1.742766857,-1.044216394,0.054539971,0.853720546,1.695338607,-0.57382977,0.025165053,0.284910977,1.726485372,-1.140060306,0.088299923,0.836870551,1.64968133,-0.450428963,0.023103677,0.297365576,1.678036451,-0.946975529,0.078228772,0.689380705,1.733903885,-0.014849116,0.00033788,0.368250847,1.696332455,0.019988468,0.000288364,0.645554423,2.401835203,-0.123291157,0.001373913,0.366968483,2.36414361,-0.17508927,0.000557628,0.62907505,3.004412651,0.545290887,0.000126587,0.353994906,2.954099417,0.315526277,2.72E-05,0.62355268,3.111108541,0.564171731,6.05E-05,0.338496834,3.056668282,0.337206066,5.45E-05,0.592571497,3.186469316,-0.15613699,0.000212184,0.409929186,3.131126165,-0.432944715,0.000272287,166,245,18,47,108,-346,3
1,0.705806255,0.543400764,-1.168658972,0.999227226,0.739880502,0.490945965,-1.065384388,0.998505473,0.757200539,0.497074753,-1.065849066,0.998619139,0.772722125,0.502478123,-1.065998435,0.99788326,0.681768715,0.465479523,-1.109164,0.998887002,0.659945548,0.456730813,-1.108790517,0.999232829,0.63798362,0.449135303,-1.109485269,0.999171853,0.775973022,0.537608504,-0.542431951,0.997033656,0.579126537,0.467769742,-0.740691245,0.999456525,0.719803929,0.627063572,-0.978236973,0.998982668,0.650695443,0.60586673,-1.035727739,0.999623835,0.82410115,0.916298807,-0.199263647,0.966395319,0.335116833,0.855212927,-0.529640079,0.992985904,0.882765293,1.351167798,-0.037287246,0.031332146,0.216596887,1.322268367,-0.461801618,0.168825269,0.867056668,1.600913882,-0.408358723,0.010247517,0.249238729,1.621485591,-0.920444608,0.045090344,0.880947948,1.704921961,-0.510115325,0.016026907,0.239227623,1.736145139,-1.070709229,0.057587475,0.847760856,1.683531046,-0.592605293,0.02453322,0.287110984,1.721926212,-1.157397509,0.091062754,0.832334697,1.638504505,-0.465349108,0.022179814,0.299270809,1.673471689,-0.970515847,0.079411462,0.688649118,1.724316955,0.016222339,0.000496918,0.374043196,1.687046528,-0.01140854,0.000421839,0.643837631,2.388979197,-0.125837073,0.002189409,0.366868615,2.353281736,-0.21835041,0.000783643,0.627605557,2.993942976,0.482375085,0.000194577,0.359631538,2.944003582,0.213515595,4.23E-05,0.620947778,3.100875616,0.498300135,9.58E-05,0.342632532,3.045418978,0.227802947,7.55E-05,0.59815371,3.172724724,-0.195471317,0.000337797,0.418424755,3.119181633,-0.519186974,0.000329863,169,242,19,49,103,-343,3
1,0.709689498,0.547448874,-1.1645329,0.999194205,0.743345141,0.493899196,-1.061230421,0.998489141,0.760306716,0.499772996,-1.061722517,0.998592556,0.775926054,0.505101323,-1.061894536,0.99784869,0.684626758,0.468935758,-1.104361057,0.998873115,0.66258496,0.460081607,-1.103927374,0.999220908,0.640815973,0.452149242,-1.10457325,0.999162495,0.780005813,0.538962543,-0.542220891,0.997036338,0.581453741,0.469650388,-0.731405616,0.999450803,0.724320769,0.630345047,-0.974778056,0.998952687,0.653920114,0.609367371,-1.030952096,0.999614537,0.831233859,0.913174927,-0.199678242,0.970311761,0.33594209,0.855851233,-0.515823245,0.993460238,0.892408073,1.347201824,-0.019906219,0.034236103,0.213674903,1.32348001,-0.451100826,0.195920274,0.875124097,1.590899825,-0.358536839,0.010717826,0.254357308,1.613055587,-0.917472363,0.047005154,0.89033258,1.694398165,-0.457925707,0.015944477,0.244778797,1.724588752,-1.066248298,0.056679174,0.856357753,1.670878172,-0.535829365,0.024218993,0.292590708,1.706284761,-1.155420899,0.08867088,0.840811849,1.625662088,-0.412698418,0.021880087,0.303203106,1.658091307,-0.968426347,0.077113092,0.69506228,1.724067688,0.00539898,0.00062731,0.379988641,1.688107014,-0.000595859,0.000521176,0.655523896,2.386656046,-0.166567549,0.00277114,0.378771067,2.356500864,-0.198162556,0.000978358,0.640985012,2.994475126,0.43245706,0.000241046,0.372547954,2.948199511,0.211916327,5.41E-05,0.63457495,3.101954937,0.447077811,0.000113348,0.356018394,3.050719738,0.225693613,9.77E-05,0.61175102,3.17362237,-0.257247359,0.000411727,0.431439072,3.123723269,-0.528036654,0.000382681,171,244,19,50,104,-346,3
1,0.680687249,0.536805689,-1.224952698,0.99949193,0.716561258,0.480209798,-1.122019529,0.998977065,0.738214135,0.488028079,-1.122576356,0.999080241,0.757642567,0.494190693,-1.122677684,0.998596191,0.657999873,0.458729953,-1.150491357,0.999201,0.634626031,0.452574104,-1.149853826,0.999444067,0.609546661,0.447254747,-1.150451541,0.999388576,0.772653341,0.53062737,-0.604411662,0.998163581,0.558479786,0.470249325,-0.708413601,0.999593198,0.699929237,0.626178443,-1.03441453,0.999340773,0.625956714,0.604802072,-1.070781231,0.999728978,0.84375602,0.921629071,-0.315903902,0.976986527,0.341052592,0.863749802,-0.463682085,0.993285537,0.926305175,1.370969415,-0.318440944,0.039551292,0.213910654,1.331588149,-0.392226517,0.186876267,0.893052936,1.616812468,-0.815464616,0.012390957,0.258104265,1.614213228,-0.924428284,0.043099843,0.907383621,1.72557652,-0.958171487,0.017972618,0.248522833,1.728052378,-1.083950281,0.051402736,0.863281369,1.693956137,-1.016320944,0.027822088,0.294952273,1.70548892,-1.169348478,0.082092166,0.848643422,1.645750165,-0.866042733,0.02568062,0.305517823,1.656927109,-0.979543209,0.073573649,0.721632361,1.743155837,-0.03380591,0.000493378,0.387975186,1.71309042,0.039226871,0.000407051,0.679511249,2.411253214,-0.134554312,0.001990413,0.386774361,2.384774208,-0.092293367,0.000708924,0.665212393,3.018088579,0.565308452,0.000191038,0.376717508,2.975026131,0.426561207,3.92E-05,0.664236307,3.132081747,0.589342713,9.26E-05,0.362698734,3.082134485,0.451902151,7.29E-05,0.619050503,3.201641798,-0.142710298,0.000305152,0.435846955,3.160119534,-0.313298166,0.000331739,169,207,17,47,68,-312,2
0,0.599121869,0.491287231,-1.392982483,0.997171342,0.633164704,0.42789948,-1.294482112,0.995689034,0.652796626,0.42840752,-1.295232058,0.996061444,0.671435595,0.431203187,-1.295418382,0.99555403,0.565505147,0.431153595,-1.305174708,0.996020734,0.542423129,0.435954452,-1.305202961,0.996676147,0.522834182,0.439349264,-1.306068301,0.996882141,0.700785518,0.47530672,-0.744300246,0.995187104,0.499700308,0.478257865,-0.782648861,0.997143686,0.644209266,0.574697316,-1.190339327,0.997789323,0.559107363,0.572236776,-1.202885985,0.998437345,0.870649517,0.877823055,-0.419247925,0.962062001,0.355337918,0.895864427,-0.446896225,0.966399193,1.011829615,1.273392916,-0.521745265,0.149625078,0.255610764,1.336094975,-0.504159272,0.166238025,1.007959723,1.584808111,-1.135418296,0.04262495,0.27750656,1.577641368,-1.2202456,0.046161357,1.031788945,1.697031021,-1.300764441,0.050248478,0.276839823,1.680452347,-1.413484812,0.054968018,0.983871937,1.675388217,-1.389900565,0.064305477,0.303314149,1.640809894,-1.502431035,0.077778332,0.962861717,1.629285216,-1.197545767,0.061203636,0.311884701,1.600989699,-1.284939051,0.073637851,0.770550549,1.757990599,-0.040899154,0.002164922,0.445617139,1.756878018,0.046196982,0.001831286,0.756834865,2.415425062,-0.237759158,0.010362377,0.460954726,2.379235029,-0.389517426,0.003442596,0.779386044,3.042338133,0.365910053,0.000580072,0.47104159,3.018741369,0.039851964,0.000224258,0.785087645,3.148911476,0.377935767,0.000291879,0.468978882,3.128249407,0.04962967,0.000271955,0.739716113,3.231816769,-0.386181533,0.000823105,0.522990823,3.197873116,-0.760538101,0.001267787,166,230,18,47,93,-331,2
0,0.611856818,0.500843644,-1.43144989,0.996587753,0.645614266,0.430979431,-1.3345263,0.995212078,0.663867593,0.431915581,-1.335222125,0.994912624,0.683383346,0.433838367,-1.335368395,0.994718432,0.575036943,0.434426904,-1.353252172,0.996018469,0.549471736,0.43800649,-1.353348613,0.996415973,0.526536465,0.441522479,-1.354226232,0.997027516,0.709055901,0.475751668,-0.783604145,0.993198633,0.501010716,0.476274759,-0.860144973,0.997094393,0.653039098,0.58521831,-1.227194548,0.997282147,0.566551805,0.583498716,-1.250149965,0.998298883,0.869544148,0.872836649,-0.407308668,0.948473394,0.358181953,0.892429709,-0.520133555,0.964839101,1.016234398,1.241621256,-0.379770219,0.138463691,0.255086333,1.337118983,-0.411417097,0.188445523,1.010628581,1.551251531,-0.910550237,0.019968294,0.280067503,1.609322309,-0.92653656,0.030628776,1.029473424,1.659242511,-1.053101182,0.026505459,0.278573364,1.717582822,-1.090431571,0.038559143,0.990379214,1.638821363,-1.149642229,0.037091445,0.305516779,1.681483507,-1.194765687,0.058404747,0.970215678,1.596693516,-0.974491954,0.035635266,0.314264178,1.638862252,-0.98911953,0.056139234,0.768541038,1.737987757,-0.032739535,0.002507225,0.44847697,1.740234613,0.03748139,0.002182503,0.743073761,2.386081696,-0.202322334,0.012327505,0.452025503,2.358504772,-0.310252726,0.004492451,0.767793775,3.022483587,0.394458592,0.000696903,0.471915245,3.004106998,0.108100042,0.000329077,0.774076879,3.127240658,0.406756401,0.00030791,0.47084403,3.107415676,0.117922343,0.000375998,0.735157311,3.205166101,-0.329544634,0.000980134,0.527240634,3.187095881,-0.664735198,0.001760913,168,231,18,48,93,-333,2
0,0.614546418,0.506685078,-1.398640394,0.997460604,0.648585618,0.437387586,-1.30045414,0.996320963,0.666931391,0.438606203,-1.301138878,0.996100664,0.686540127,0.440679491,-1.301275849,0.995753765,0.57762748,0.440373808,-1.317229748,0.996969223,0.552225232,0.443286449,-1.317322731,0.997331738,0.529414892,0.446109354,-1.318163037,0.997766972,0.712290347,0.483244509,-0.747025728,0.994686007,0.503181815,0.478910536,-0.813310802,0.997963369,0.65487659,0.591516912,-1.194271564,0.997797668,0.568088412,0.588133276,-1.214528799,0.998709321,0.868325233,0.883906603,-0.37624377,0.942765296,0.355426192,0.895128787,-0.506786883,0.968350053,0.991658986,1.278249621,-0.346636951,0.097167358,0.255497277,1.338705301,-0.490070194,0.19238852,0.981416881,1.577838421,-0.864374816,0.015546815,0.298276693,1.575726867,-1.079289198,0.037715606,1.00011003,1.685011387,-1.00787425,0.0230223,0.302298278,1.679333091,-1.252045512,0.047873698,0.962348759,1.661555171,-1.098627567,0.032578073,0.328496277,1.639064074,-1.343423963,0.072651111,0.94222641,1.618556619,-0.926838756,0.031643603,0.33479777,1.598602176,-1.138528109,0.069108166,0.766077518,1.760748625,-0.036525723,0.002138614,0.442012072,1.760238409,0.041290425,0.001892775,0.738650799,2.424590111,-0.136338279,0.010639977,0.445331872,2.397491932,-0.243613809,0.00384429,0.757073998,3.054155588,0.507756531,0.000682396,0.460285962,3.029844761,0.229236007,0.000275285,0.7626158,3.159843683,0.52359426,0.000295897,0.458032787,3.133046865,0.246032044,0.000328413,0.718016744,3.239994287,-0.222661644,0.000891778,0.512756467,3.211822987,-0.544677734,0.001556973,167,236,18,47,98,-338,2
0,0.6201092,0.511182666,-1.420019388,0.997368217,0.650787115,0.43944031,-1.318048716,0.996999323,0.669200182,0.440363526,-1.318689466,0.996480107,0.688663125,0.441690773,-1.318809271,0.996606886,0.581038415,0.442762256,-1.342730522,0.997314274,0.554948628,0.445639789,-1.342976093,0.997316539,0.532438397,0.44913286,-1.343761206,0.997891545,0.714996755,0.484145164,-0.731323302,0.995553851,0.504511952,0.485398382,-0.840649486,0.997794867,0.65850997,0.596068263,-1.202402472,0.997644663,0.574371934,0.594653487,-1.235225797,0.998419762,0.868013382,0.88357383,-0.335209131,0.929302514,0.362382889,0.897793055,-0.487543762,0.941432357,0.989928126,1.268286347,-0.289055765,0.109532364,0.257256061,1.306914449,-0.526563823,0.14771539,1.003210545,1.546841502,-0.784043789,0.018980486,0.316141397,1.440215826,-1.176249027,0.02595141,1.025396585,1.642354488,-0.910118937,0.028853064,0.334875315,1.514520884,-1.341211915,0.039274398,0.996546626,1.614099503,-0.999862552,0.040009927,0.348056525,1.457269192,-1.411743522,0.057702102,0.975869358,1.57557559,-0.842514515,0.038472783,0.346310198,1.430079579,-1.228086114,0.05425014,0.760007918,1.769336462,-0.03028666,0.002781543,0.444819689,1.763374448,0.03469456,0.00235754,0.734477222,2.406095266,-0.215031952,0.011644623,0.442237437,2.375344753,-0.321806133,0.005024608,0.753461897,3.040137291,0.390453726,0.000624986,0.458728135,3.02254796,0.094739996,0.000411281,0.757833481,3.14144206,0.403199255,0.000262167,0.455892801,3.12466979,0.104899123,0.000438823,0.719711185,3.226071119,-0.323615432,0.001005044,0.508980691,3.20559144,-0.671060562,0.002081865,172,233,18,47,90,-340,2
0,0.617676377,0.510591924,-1.409342527,0.997075379,0.650289893,0.438964546,-1.308371902,0.996675014,0.668458104,0.440020263,-1.309066653,0.996110797,0.688115537,0.441374868,-1.30920589,0.996262014,0.579651356,0.441900194,-1.327840924,0.997045875,0.554028392,0.444455236,-1.328012347,0.997032821,0.531357646,0.44785732,-1.328846455,0.997675598,0.713941693,0.48400718,-0.73408258,0.995229542,0.504637659,0.484681338,-0.81789732,0.997565269,0.65726918,0.596222997,-1.196623802,0.997375429,0.572615087,0.594228029,-1.222139239,0.998315513,0.866605878,0.882704854,-0.366859645,0.927296817,0.360550165,0.900220275,-0.471370846,0.938454032,0.989873767,1.278692603,-0.338919938,0.10156329,0.252112865,1.320780635,-0.489955813,0.137275681,0.993923366,1.56737566,-0.836163044,0.017765442,0.305015087,1.517365217,-1.106673121,0.025546439,1.014082789,1.667714238,-0.969474435,0.027494598,0.317388326,1.606810212,-1.275577068,0.038561575,0.982297122,1.639988184,-1.063472152,0.038278051,0.336957037,1.554673553,-1.358227134,0.057455286,0.962197185,1.600496769,-0.897561848,0.036702935,0.33807382,1.521984816,-1.163477421,0.054405596,0.764538169,1.779702783,-0.03694988,0.002536241,0.447593063,1.778536916,0.041677304,0.002227752,0.741198719,2.439929485,-0.17963928,0.011698296,0.449240118,2.403370142,-0.320434034,0.004488483,0.760464549,3.069896698,0.433297813,0.000566869,0.464073092,3.044815063,0.11282824,0.00035236,0.76515317,3.172829866,0.445926368,0.000237201,0.461815298,3.148308992,0.124807894,0.000370306,0.725061893,3.256169558,-0.291770548,0.000882495,0.512672067,3.22449255,-0.661688447,0.001779689,172,236,19,46,91,-343,2
2,0.504378378,0.530808508,-1.304992318,0.994585931,0.53129673,0.453867435,-1.24691093,0.992289662,0.557802439,0.445093304,-1.247770548,0.99343884,0.584340155,0.439679444,-1.248313665,0.992816269,0.474955738,0.475351036,-1.214230299,0.992192924,0.456077516,0.482113034,-1.213751554,0.993449152,0.440211236,0.48781994,-1.214426875,0.993621945,0.632013977,0.473916888,-0.801506341,0.993622124,0.43098408,0.523420036,-0.630309224,0.994280279,0.566977322,0.603165865,-1.138293624,0.996229231,0.48882857,0.615523994,-1.087179303,0.996357143,0.860653102,0.847731411,-0.523164153,0.954298198,0.346619308,0.929230511,-0.280938178,0.962028086,1.023831964,1.235818863,-0.731571555,0.163425013,0.264051974,1.356572032,-0.090153992,0.165589616,0.994460464,1.577062607,-1.359806776,0.019033417,0.273798108,1.663680673,-0.605025053,0.023642136,1.016058207,1.699667573,-1.5369066,0.02375184,0.259538949,1.787071705,-0.758939862,0.030009478,0.958908916,1.693237901,-1.61013639,0.034590643,0.295054793,1.769149423,-0.870740771,0.046139151,0.939860046,1.643046737,-1.41642046,0.032805238,0.309892714,1.71813941,-0.67553848,0.043915346,0.797244191,1.71245873,-0.116174772,0.002174338,0.469038308,1.718578577,0.121897854,0.00195112,0.79180336,2.397936583,-0.316733569,0.011951603,0.492343664,2.370360374,-0.126289144,0.006594643,0.822131753,3.029785633,0.283441603,0.000759601,0.52461338,3.012016058,0.281466633,0.000488856,0.836312115,3.144028187,0.299274415,0.000345686,0.528107047,3.125601768,0.294967532,0.000603825,0.777039886,3.216904163,-0.493721306,0.000997649,0.583519578,3.202673197,-0.502965748,0.002108311,182,214,19,49,62,-328,2
2,0.496735871,0.537159383,-1.262952089,0.996430397,0.519144893,0.458852381,-1.212592006,0.994234741,0.544243872,0.44805342,-1.21337533,0.995695829,0.570614219,0.43990019,-1.213899732,0.994725943,0.461403757,0.482997924,-1.175137281,0.993879139,0.444020927,0.490093976,-1.174549937,0.995273352,0.423627526,0.499053925,-1.175110817,0.994815588,0.618751943,0.468048215,-0.809917092,0.996121705,0.413508981,0.536948442,-0.600801826,0.99605459,0.559650242,0.606178641,-1.106707811,0.997925639,0.481425196,0.624588728,-1.048287153,0.997748792,0.859427571,0.838464797,-0.534582734,0.976739466,0.345988959,0.931837261,-0.268210828,0.982708335,1.029676795,1.231786013,-0.7303707,0.150120392,0.275499701,1.349931836,-0.065574713,0.149301901,0.988719463,1.577453375,-1.306367636,0.018666115,0.284547836,1.645458698,-0.554617286,0.027181247,1.009936094,1.6993047,-1.470256567,0.021788016,0.273219377,1.763935566,-0.694556832,0.031431664,0.950206161,1.689640641,-1.531047583,0.033628639,0.307247549,1.739982486,-0.790998816,0.05072638,0.93178463,1.640317202,-1.355754375,0.032262679,0.322560787,1.689471364,-0.61754626,0.049145017,0.809414864,1.698097944,-0.118265055,0.001572459,0.477334559,1.711109757,0.123934411,0.001443615,0.805618942,2.387509108,-0.216918752,0.007526576,0.501695752,2.374194384,-0.038128719,0.004044064,0.828278363,3.011375666,0.425239235,0.000701955,0.532669723,3.010808706,0.415588468,0.000259464,0.843853116,3.121452332,0.447129488,0.000364737,0.537323534,3.122756243,0.435798496,0.000461818,0.777430534,3.208360434,-0.324025899,0.000638028,0.59351027,3.210596323,-0.351204097,0.001253307,184,209,20,51,56,-322,2
2,0.498364747,0.540908098,-1.240776539,0.99845469,0.522651792,0.462087065,-1.195652604,0.997337341,0.549382687,0.451313347,-1.196190357,0.998008132,0.575120389,0.442399144,-1.196718931,0.997412503,0.461950004,0.485299408,-1.161013603,0.997012138,0.443970352,0.493001759,-1.160203457,0.997708261,0.426024914,0.501603425,-1.160704613,0.997348487,0.61963135,0.467557639,-0.786904991,0.998256326,0.416074753,0.538223147,-0.591095984,0.998226285,0.566619039,0.610559106,-1.083260655,0.999280155,0.484971911,0.630507171,-1.027221441,0.999035537,0.860828221,0.828240395,-0.50593698,0.988801301,0.348784983,0.9347651,-0.286948651,0.993408501,1.016302586,1.222849369,-0.605934978,0.105632558,0.285402954,1.356155157,-0.174109071,0.161807358,0.983095825,1.56755507,-1.091863275,0.023512969,0.310423881,1.646719217,-0.761228621,0.04825281,1.005271554,1.690229177,-1.240435719,0.028724637,0.29597193,1.765231848,-0.912148297,0.052672885,0.947689712,1.681568503,-1.311529756,0.046576198,0.334845573,1.738229275,-1.009469271,0.085824706,0.927790165,1.633577585,-1.142334223,0.045706548,0.351227492,1.689198852,-0.82489109,0.083265796,0.819057167,1.681407094,-0.139717579,0.001007558,0.488868326,1.705323339,0.14480041,0.000998323,0.825009048,2.376206636,-0.093331881,0.00249442,0.515362561,2.386054277,0.308726668,0.001246305,0.848735332,2.983644247,0.67329061,0.000626483,0.555036902,2.994888067,0.949470878,7.50E-05,0.865396202,3.08423996,0.708248138,0.000381338,0.561122775,3.092687845,0.992483795,0.00025115,0.798098683,3.177271128,-0.048168223,0.000324233,0.611313343,3.200306892,0.231667727,0.000504786,189,215,21,52,57,-331,2
2,0.501378477,0.539232254,-1.222739458,0.999094307,0.527192712,0.46006307,-1.169117212,0.998447955,0.555634022,0.448442191,-1.16960907,0.998828769,0.580094695,0.439569801,-1.170086861,0.998476863,0.465581506,0.484486401,-1.142193317,0.998235881,0.446882248,0.492384106,-1.141389847,0.998639464,0.430862427,0.500536621,-1.141821146,0.998408556,0.622877359,0.4648754,-0.743300438,0.99898839,0.419483006,0.537817061,-0.582407475,0.998941898,0.571716964,0.608244538,-1.060329556,0.99958396,0.487409174,0.628792167,-1.014787316,0.999418616,0.860027134,0.815916419,-0.454515219,0.992471635,0.351249933,0.933954179,-0.301124394,0.994928658,1.030844688,1.200315475,-0.585020065,0.117773704,0.285451084,1.357025743,-0.24436374,0.193402857,1.003531694,1.552222848,-1.102254152,0.027418222,0.310821742,1.642496824,-0.856486678,0.061396893,1.027957201,1.675997257,-1.254605651,0.033390306,0.293922782,1.760450482,-1.013935447,0.067044482,0.967483342,1.669078469,-1.324099422,0.054994218,0.336035669,1.730567098,-1.106935501,0.107332997,0.947376847,1.623006463,-1.153250933,0.053130835,0.353128076,1.682371855,-0.918350518,0.100977898,0.824855626,1.673521876,-0.132312641,0.000909642,0.494452804,1.70161593,0.137658283,0.000857949,0.834434986,2.36603713,-0.14309743,0.0020356,0.520624459,2.38559103,0.301116973,0.001020322,0.86113894,2.974015236,0.571288049,0.00072469,0.564190984,2.992832422,0.906172872,6.89E-05,0.879075408,3.075158596,0.599560022,0.000433264,0.569991887,3.090732574,0.94422996,0.000237151,0.809588134,3.165343523,-0.166809052,0.000333759,0.622882724,3.19801259,0.177305743,0.000452717,190,205,20,51,46,-324,2
